Review,Rating
The bar cannot accommodate 3 plates at a time which should have for 18 kg dumbellREAD MORE,3
"It's okay, in this price.. but quality is poor. If you want good quality, purchase offline.READ MORE",2
fairREAD MORE,4
average...rods are of aluminium not steelREAD MORE,3
good👌🏻👌🏻READ MORE,5
goodREAD MORE,5
Nice productREAD MORE,4
"I am using this product from last 1 year and it's really cool, still no damage on plates. This is good for home workout.READ MORE",4
Good But not upto the mark.....READ MORE,3
goodREAD MORE,5
must buy very very worthREAD MORE,5
GoodREAD MORE,5
It's very badREAD MORE,5
weight plates are not bad but the handles were worse....and doesn't fit well... always loose...bad product don't buyREAD MORE,2
product is good. delivery is good.READ MORE,5
niceREAD MORE,3
nice productREAD MORE,5
Awesome thanks Flipkart 😘READ MORE,5
Good productREAD MORE,3
🕶🕶🕶🕶good productREAD MORE,5
"Average product, dumbles are made up of plasticsREAD MORE",3
BestREAD MORE,5
excellentREAD MORE,3
"worth money, but I am little conscious about the quality, dnt knw how long I can use😣READ MORE",3
1 kg weight has scratches  and slightly damaged .READ MORE,3
okREAD MORE,5
ExcellentREAD MORE,5
Good OnesREAD MORE,4
good qualityREAD MORE,4
"very nice dumbbells  wroth the money,  go for itREAD MORE",5
Good work out setup. looking awesome and mini gym setup in home.READ MORE,5
ossamREAD MORE,5
Worst product... I suggest that everyone don't used this productREAD MORE,1
superREAD MORE,4
Super productsREAD MORE,4
very niceREAD MORE,5
just goodREAD MORE,5
"Not good, poor qualityREAD MORE",2
Bad productREAD MORE,2
Really good product. It looks good n don't make unnecessary noise like the metal plates.Go for it peopleREAD MORE,5
Bad delivery and services also bad. Wrost experience from flipkartREAD MORE,1
OK good but heavy waitREAD MORE,3
bad qualityREAD MORE,1
worth one I honestly recommendREAD MORE,4
Nice Product for home workout.READ MORE,4
Material not goodREAD MORE,2
Jack'sREAD MORE,5
Nice product I'm very happy for that 👍READ MORE,5
nice productREAD MORE,4
okREAD MORE,4
good at this priceREAD MORE,3
"broken received, also plates are huge, won't be able to do free style exercise, also sands is filled, once cracked which can easily happened, slowly it will drained out making your room dirty.READ MORE",2
Nice productREAD MORE,5
niceREAD MORE,5
You are fabulous flipkart.Thankyou.READ MORE,5
it's okREAD MORE,5
I just received it.. It seems to be good...nice product..READ MORE,4
Nice ProductREAD MORE,5
as expectedREAD MORE,4
good awesome productREAD MORE,5
Nice Product.READ MORE,4
Very pathetic prodeuct not working properly  thats why i try to replace but they cancel my replacement  order automatically . Without any reason dont buy this product .its pathetic  threadREAD MORE,1
nice productREAD MORE,5
niceREAD MORE,3
Quality is medium but worth of money.And there is no name of brand  'protoner' printed on plates or rod.READ MORE,3
good product..but clip is very bad ..READ MORE,2
Product is good but not top notchREAD MORE,3
NiceREAD MORE,5
not bad but not fare to useREAD MORE,4
Excellent productREAD MORE,5
good oneREAD MORE,5
it's a good product. perfect for home exercise.READ MORE,5
Nice ProductREAD MORE,4
dimmable quality is very much better as campare to price it's just 759 in 18kg plate so tysm flipkart these kind of products.plastic quality is very.READ MORE,5
nice dumbles..quality is also nice..READ MORE,4
its very poor Quality and Costly comparative market ratesREAD MORE,1
very good productREAD MORE,4
nice productREAD MORE,5
nice product....worth the moneyREAD MORE,4
goodREAD MORE,4
niceREAD MORE,3
not badREAD MORE,4
nice productREAD MORE,5
Worst material (outside plastic and inside sand) used. Please dont buy this productREAD MORE,1
it's goodREAD MORE,3
Awesome productREAD MORE,5
WorstREAD MORE,1
very good product m happyREAD MORE,4
Dumbbels are of good quality but star nuts consumes time .And some plates have got some dents .READ MORE,3
happyREAD MORE,4
not comfertREAD MORE,2
goodREAD MORE,4
great products from flipkartREAD MORE,5
Simply awesome! The product is of good quality!READ MORE,5
perfect weight . best for newbies....READ MORE,4
OkREAD MORE,2
Ok gudREAD MORE,3
goodREAD MORE,3
Not badREAD MORE,4
Great set for daily home uswREAD MORE,5
niceREAD MORE,5
goodREAD MORE,4
product is same as described by flipkart and other authorities.happy shopping with flipkart.READ MORE,5
nice1READ MORE,5
amazing product..........build quality is very nice.READ MORE,4
Was not expecting this great.Truly amazing at this priceREAD MORE,5
nyc productREAD MORE,5
GoodREAD MORE,4
Best it very good. but the 14 inch bar is not goodREAD MORE,4
okREAD MORE,4
I believe i got a good productREAD MORE,5
"Just awesome product, chep and Best reasonable price thanks Flipkart for thatREAD MORE",5
Nice productREAD MORE,5
nice qualityREAD MORE,5
good productREAD MORE,5
"good  product, satisfiedREAD MORE",4
Normal quality. value for moneyREAD MORE,3
"Nice, Better than expected 😉READ MORE",4
good quality product...I am satisfiedREAD MORE,5
normal quality and size is little high. but price wise its reasonable. you can go for it upto rs 1000READ MORE,4
"It's a ok product, good for home gym. But there are certain cons. Material us not too good, could break anytime. Price is also high. Nor comfortable to hold.READ MORE",3
bad only plastikREAD MORE,1
